265d1484-a05d-430a-8bf5-9b93cb3f9bfc;96,51
265d1484-a05d-430a-8bf5-9b93cb3f9bfc;103,94
3756be30-7df0-403d-b9ee-708500e07379;95,13
3756be30-7df0-403d-b9ee-708500e07379;99,29
3756be30-7df0-403d-b9ee-708500e07379;100,44
3756be30-7df0-403d-b9ee-708500e07379;97,96
a236ffd1-b3c5-449e-a247-ae62ed524a02;103,93
a236ffd1-b3c5-449e-a247-ae62ed524a02;99,29
a236ffd1-b3c5-449e-a247-ae62ed524a02;99,8
a236ffd1-b3c5-449e-a247-ae62ed524a02;103,54
d4983565-b0d3-489c-be6c-77180a081a6d;98,61
d4983565-b0d3-489c-be6c-77180a081a6d;102,84
d4983565-b0d3-489c-be6c-77180a081a6d;103,94
d4983565-b0d3-489c-be6c-77180a081a6d;95,24
86f38477-19d5-402e-9812-d806ee5a1b77;103,73
86f38477-19d5-402e-9812-d806ee5a1b77;98,01
86f38477-19d5-402e-9812-d806ee5a1b77;101,02
86f38477-19d5-402e-9812-d806ee5a1b77;99,38
0bd4f923-c1c8-46fe-b095-bdff1b48c97a;102,38
0bd4f923-c1c8-46fe-b095-bdff1b48c97a;103,18
0bd4f923-c1c8-46fe-b095-bdff1b48c97a;102,38
0bd4f923-c1c8-46fe-b095-bdff1b48c97a;95,61
0a694afa-4c2d-40ef-ba01-3829138cf81b;9,99
0a694afa-4c2d-40ef-ba01-3829138cf81b;10,01
0a694afa-4c2d-40ef-ba01-3829138cf81b;10
0a694afa-4c2d-40ef-ba01-3829138cf81b;9,96
a62192e8-2a9c-40c3-8514-348ef9774c25;9,97
a62192e8-2a9c-40c3-8514-348ef9774c25;9,97
a62192e8-2a9c-40c3-8514-348ef9774c25;9,95
a62192e8-2a9c-40c3-8514-348ef9774c25;9,97
92da1203-9a93-4187-bc53-5ae3bd6c3dc2;9,99
92da1203-9a93-4187-bc53-5ae3bd6c3dc2;10
92da1203-9a93-4187-bc53-5ae3bd6c3dc2;10,04
92da1203-9a93-4187-bc53-5ae3bd6c3dc2;10,03
4cfcb11f-9fce-4a61-9003-95cc2fcef6cd;9,99
4cfcb11f-9fce-4a61-9003-95cc2fcef6cd;9,98
4cfcb11f-9fce-4a61-9003-95cc2fcef6cd;10,02
4cfcb11f-9fce-4a61-9003-95cc2fcef6cd;9,98
09f1cf01-4f8f-4b67-92b6-f3c27a39f857;9,99
09f1cf01-4f8f-4b67-92b6-f3c27a39f857;9,98
09f1cf01-4f8f-4b67-92b6-f3c27a39f857;9,97
09f1cf01-4f8f-4b67-92b6-f3c27a39f857;9,99
5637838e-962b-4eac-91f0-8713cf2832e6;9,98
5637838e-962b-4eac-91f0-8713cf2832e6;10,04
5637838e-962b-4eac-91f0-8713cf2832e6;10,02
5637838e-962b-4eac-91f0-8713cf2832e6;10,04
f6c5b5c0-bac2-4a27-a75d-30604b23737e;9,99
f6c5b5c0-bac2-4a27-a75d-30604b23737e;10,05
f6c5b5c0-bac2-4a27-a75d-30604b23737e;10,03
f6c5b5c0-bac2-4a27-a75d-30604b23737e;10,05
e0cd0c9f-de13-45a0-8ebf-9d40ae1ccaa1;35,36
e0cd0c9f-de13-45a0-8ebf-9d40ae1ccaa1;34,29
e0cd0c9f-de13-45a0-8ebf-9d40ae1ccaa1;35,75
e0cd0c9f-de13-45a0-8ebf-9d40ae1ccaa1;34,9
ba2e3799-2609-4f88-9cbe-433f80245261;35,07
ba2e3799-2609-4f88-9cbe-433f80245261;34,18
ba2e3799-2609-4f88-9cbe-433f80245261;35,03
ba2e3799-2609-4f88-9cbe-433f80245261;34,8
11588ea7-dbc0-4b10-b0b7-abc6073fec22;10,04
11588ea7-dbc0-4b10-b0b7-abc6073fec22;9,99
11588ea7-dbc0-4b10-b0b7-abc6073fec22;9,96
11588ea7-dbc0-4b10-b0b7-abc6073fec22;10,02
9a14a581-113c-4973-a64a-8b73bf639834;9,99
9a14a581-113c-4973-a64a-8b73bf639834;9,98
9a14a581-113c-4973-a64a-8b73bf639834;9,99
9a14a581-113c-4973-a64a-8b73bf639834;10,03
253035f0-b60c-490f-8fbe-7684d1d1fd83;10,04
253035f0-b60c-490f-8fbe-7684d1d1fd83;9,96
253035f0-b60c-490f-8fbe-7684d1d1fd83;10,02
253035f0-b60c-490f-8fbe-7684d1d1fd83;10,01
39e52c99-d626-4e2a-b71d-434036e5b8a9;10,01
39e52c99-d626-4e2a-b71d-434036e5b8a9;9,98
39e52c99-d626-4e2a-b71d-434036e5b8a9;9,95
39e52c99-d626-4e2a-b71d-434036e5b8a9;10
ee61198a-4488-41ac-a420-3c0e7fac3113;10,02
ee61198a-4488-41ac-a420-3c0e7fac3113;9,98
ee61198a-4488-41ac-a420-3c0e7fac3113;10,03
ee61198a-4488-41ac-a420-3c0e7fac3113;10
86dd3d4a-becb-4731-aac5-c8e18cd4142f;10,04
86dd3d4a-becb-4731-aac5-c8e18cd4142f;10,01
86dd3d4a-becb-4731-aac5-c8e18cd4142f;10,03
86dd3d4a-becb-4731-aac5-c8e18cd4142f;9,97
98c65681-c06c-45f2-a4ae-13757d127619;98,75
98c65681-c06c-45f2-a4ae-13757d127619;95,74
98c65681-c06c-45f2-a4ae-13757d127619;100,46
98c65681-c06c-45f2-a4ae-13757d127619;97,75
52cba407-c039-4516-871d-8eda3da0e1f3;10,02
52cba407-c039-4516-871d-8eda3da0e1f3;10
52cba407-c039-4516-871d-8eda3da0e1f3;9,98
52cba407-c039-4516-871d-8eda3da0e1f3;9,98
f38a0bd6-adef-4027-849c-3a56990958eb;102,98
f38a0bd6-adef-4027-849c-3a56990958eb;98,17
f38a0bd6-adef-4027-849c-3a56990958eb;98,62
f38a0bd6-adef-4027-849c-3a56990958eb;95,02
511bb44e-8f83-4cbe-99d3-7ddbb0f6eb26;9,96
511bb44e-8f83-4cbe-99d3-7ddbb0f6eb26;10
511bb44e-8f83-4cbe-99d3-7ddbb0f6eb26;9,95
511bb44e-8f83-4cbe-99d3-7ddbb0f6eb26;9,96
9e1cf8c8-1765-4e3f-887c-331f083962d1;99,96
9e1cf8c8-1765-4e3f-887c-331f083962d1;104,12
9e1cf8c8-1765-4e3f-887c-331f083962d1;95,13
9e1cf8c8-1765-4e3f-887c-331f083962d1;97,96
9983eee4-900f-47d2-916d-bcd3636ec233;9,98
9983eee4-900f-47d2-916d-bcd3636ec233;9,98
9983eee4-900f-47d2-916d-bcd3636ec233;9,99
9983eee4-900f-47d2-916d-bcd3636ec233;9,99
7f090fb0-e56b-4f74-b622-6ba57d0ef04c;96,38
7f090fb0-e56b-4f74-b622-6ba57d0ef04c;99,08
7f090fb0-e56b-4f74-b622-6ba57d0ef04c;102,95
7f090fb0-e56b-4f74-b622-6ba57d0ef04c;96,97
e009fdf5-1895-4ca8-a9f8-5beb9bdc030c;9,98
e009fdf5-1895-4ca8-a9f8-5beb9bdc030c;9,96
e009fdf5-1895-4ca8-a9f8-5beb9bdc030c;10
e009fdf5-1895-4ca8-a9f8-5beb9bdc030c;9,98
0f168ceb-59d1-4e79-91e9-eba4a6638e01;101,6
0f168ceb-59d1-4e79-91e9-eba4a6638e01;104,44
0f168ceb-59d1-4e79-91e9-eba4a6638e01;98,25
0f168ceb-59d1-4e79-91e9-eba4a6638e01;98,16
ff471666-600c-4cbd-9b1a-f2db18ce20b2;10,02
ff471666-600c-4cbd-9b1a-f2db18ce20b2;9,97
ff471666-600c-4cbd-9b1a-f2db18ce20b2;9,97
ff471666-600c-4cbd-9b1a-f2db18ce20b2;9,99
a3cd8aea-c0b0-4a64-abd5-f22c16183163;102,52
a3cd8aea-c0b0-4a64-abd5-f22c16183163;99,11
a3cd8aea-c0b0-4a64-abd5-f22c16183163;102,63
a3cd8aea-c0b0-4a64-abd5-f22c16183163;97,68
9a4140ac-3833-40b9-80ce-9292abdb669a;10,05
9a4140ac-3833-40b9-80ce-9292abdb669a;9,95
9a4140ac-3833-40b9-80ce-9292abdb669a;9,98
9a4140ac-3833-40b9-80ce-9292abdb669a;9,97
23cbf560-42f8-4bbc-aec5-96a43b0152d6;34,66
23cbf560-42f8-4bbc-aec5-96a43b0152d6;35,41
23cbf560-42f8-4bbc-aec5-96a43b0152d6;35,91
23cbf560-42f8-4bbc-aec5-96a43b0152d6;35,93
974eb03b-24c0-401b-92e2-79d56ebedbd9;35,24
974eb03b-24c0-401b-92e2-79d56ebedbd9;34,94
974eb03b-24c0-401b-92e2-79d56ebedbd9;35,77
974eb03b-24c0-401b-92e2-79d56ebedbd9;34,24
cc839b88-656c-439d-a941-f9421c2f1f27;101,93
cc839b88-656c-439d-a941-f9421c2f1f27;96,78
cc839b88-656c-439d-a941-f9421c2f1f27;96,37
cc839b88-656c-439d-a941-f9421c2f1f27;97,54
cb8f9b00-a5f6-40d7-a033-012dd1440ba0;101,83
cb8f9b00-a5f6-40d7-a033-012dd1440ba0;96,06
cb8f9b00-a5f6-40d7-a033-012dd1440ba0;104,29
cb8f9b00-a5f6-40d7-a033-012dd1440ba0;102,36
7a0481ff-e5ec-4f3e-95ed-a704ad54ea00;102,95
7a0481ff-e5ec-4f3e-95ed-a704ad54ea00;95,72
7a0481ff-e5ec-4f3e-95ed-a704ad54ea00;98,41
7a0481ff-e5ec-4f3e-95ed-a704ad54ea00;96,93
611bb863-ed08-4021-a174-8e31d5c1a4ae;96,37
611bb863-ed08-4021-a174-8e31d5c1a4ae;101,94
611bb863-ed08-4021-a174-8e31d5c1a4ae;98,47
611bb863-ed08-4021-a174-8e31d5c1a4ae;98,4
fd316782-129a-4eb6-b55e-ce6ffbe232e0;110,25
fd316782-129a-4eb6-b55e-ce6ffbe232e0;109,91
fd316782-129a-4eb6-b55e-ce6ffbe232e0;109,63
fd316782-129a-4eb6-b55e-ce6ffbe232e0;110,67
96b2feff-8ac2-418c-9f59-7706a29c817a;109,48
96b2feff-8ac2-418c-9f59-7706a29c817a;108,34
96b2feff-8ac2-418c-9f59-7706a29c817a;109,25
96b2feff-8ac2-418c-9f59-7706a29c817a;108,39
cd486f90-51d0-4e34-a933-594508b1d608;108,23
cd486f90-51d0-4e34-a933-594508b1d608;109,81
cd486f90-51d0-4e34-a933-594508b1d608;110,61
cd486f90-51d0-4e34-a933-594508b1d608;109,89
7e8f37c2-7ad6-4201-9db0-091099091bc8;108,32
7e8f37c2-7ad6-4201-9db0-091099091bc8;109,67
7e8f37c2-7ad6-4201-9db0-091099091bc8;110
7e8f37c2-7ad6-4201-9db0-091099091bc8;108,57
7441f4c8-2a23-42e9-9107-f72236db0cca;108,17
7441f4c8-2a23-42e9-9107-f72236db0cca;108,62
7441f4c8-2a23-42e9-9107-f72236db0cca;109,87
7441f4c8-2a23-42e9-9107-f72236db0cca;109,58
4a61432e-b76e-4bf5-9c41-f785848e6d6d;108,06
4a61432e-b76e-4bf5-9c41-f785848e6d6d;110,73
4a61432e-b76e-4bf5-9c41-f785848e6d6d;110,08
4a61432e-b76e-4bf5-9c41-f785848e6d6d;109,94
ad617899-53a0-46d2-96de-64d7e965cc55;109,45
ad617899-53a0-46d2-96de-64d7e965cc55;108,08
ad617899-53a0-46d2-96de-64d7e965cc55;109,42
ad617899-53a0-46d2-96de-64d7e965cc55;110,64
b692094d-3c3b-4ac3-9ceb-fd58cd59ef89;110
b692094d-3c3b-4ac3-9ceb-fd58cd59ef89;108,41
b692094d-3c3b-4ac3-9ceb-fd58cd59ef89;108,17
b692094d-3c3b-4ac3-9ceb-fd58cd59ef89;109,9
31b0b93a-a49f-4e50-81d2-40308ccf984e;109,07
31b0b93a-a49f-4e50-81d2-40308ccf984e;109,85
31b0b93a-a49f-4e50-81d2-40308ccf984e;108,65
31b0b93a-a49f-4e50-81d2-40308ccf984e;110,96
17525431-7e99-449e-ad8c-0229aad297dc;104,27
17525431-7e99-449e-ad8c-0229aad297dc;104,95
17525431-7e99-449e-ad8c-0229aad297dc;101,25
17525431-7e99-449e-ad8c-0229aad297dc;100,8
63879c58-f10e-417a-baa1-b3ff4e874f94;102,63
63879c58-f10e-417a-baa1-b3ff4e874f94;95,07
63879c58-f10e-417a-baa1-b3ff4e874f94;96,77
63879c58-f10e-417a-baa1-b3ff4e874f94;95,81
e1d6eb70-b096-45ae-afc0-e19849145d98;97,37
e1d6eb70-b096-45ae-afc0-e19849145d98;98
e1d6eb70-b096-45ae-afc0-e19849145d98;101,3
e1d6eb70-b096-45ae-afc0-e19849145d98;97,39
b15d8661-a7c4-4294-a9d3-482d07a6568d;99,04
b15d8661-a7c4-4294-a9d3-482d07a6568d;96,51
b15d8661-a7c4-4294-a9d3-482d07a6568d;96,35
b15d8661-a7c4-4294-a9d3-482d07a6568d;104,3
ab425e0f-402f-44a5-922e-9a0b86ea5009;95,71
ab425e0f-402f-44a5-922e-9a0b86ea5009;103,2
ab425e0f-402f-44a5-922e-9a0b86ea5009;98,21
ab425e0f-402f-44a5-922e-9a0b86ea5009;103,41
0176bd43-f8c6-4278-9d05-f804c954f238;104,41
0176bd43-f8c6-4278-9d05-f804c954f238;103,97
0176bd43-f8c6-4278-9d05-f804c954f238;99,1
0176bd43-f8c6-4278-9d05-f804c954f238;99,67
6ac9f23f-5bad-430e-ba36-36e41625c80c;101,4
6ac9f23f-5bad-430e-ba36-36e41625c80c;100,35
6ac9f23f-5bad-430e-ba36-36e41625c80c;99,63
6ac9f23f-5bad-430e-ba36-36e41625c80c;104,38
6761a0ba-c57d-4d45-a4ac-693a27650463;10
6761a0ba-c57d-4d45-a4ac-693a27650463;9,97
6761a0ba-c57d-4d45-a4ac-693a27650463;9,98
6761a0ba-c57d-4d45-a4ac-693a27650463;10
1b90acaf-dc30-4ae5-bb0f-02d52a43f92f;98,39
1b90acaf-dc30-4ae5-bb0f-02d52a43f92f;101,81
1b90acaf-dc30-4ae5-bb0f-02d52a43f92f;97,63
1b90acaf-dc30-4ae5-bb0f-02d52a43f92f;95,63
1fd92c8f-cfb8-425f-9517-21ae4f3c2857;10,01
1fd92c8f-cfb8-425f-9517-21ae4f3c2857;9,95
1fd92c8f-cfb8-425f-9517-21ae4f3c2857;10,03
1fd92c8f-cfb8-425f-9517-21ae4f3c2857;9,95
013a3f4e-5082-4e71-9297-5a074aa9dcee;102,31
013a3f4e-5082-4e71-9297-5a074aa9dcee;101,13
013a3f4e-5082-4e71-9297-5a074aa9dcee;99,1
013a3f4e-5082-4e71-9297-5a074aa9dcee;96,82
b209e1db-5b84-4088-85bd-be59a25ce72d;9,99
b209e1db-5b84-4088-85bd-be59a25ce72d;9,97
b209e1db-5b84-4088-85bd-be59a25ce72d;10
b209e1db-5b84-4088-85bd-be59a25ce72d;10
659bb01a-8dcf-46df-a1de-bd3595b6ee29;95,03
659bb01a-8dcf-46df-a1de-bd3595b6ee29;96,25
659bb01a-8dcf-46df-a1de-bd3595b6ee29;100,64
659bb01a-8dcf-46df-a1de-bd3595b6ee29;100,37
f434651c-b219-486d-bdf3-fb4faa6a4a6d;9,98
f434651c-b219-486d-bdf3-fb4faa6a4a6d;9,99
f434651c-b219-486d-bdf3-fb4faa6a4a6d;9,95
f434651c-b219-486d-bdf3-fb4faa6a4a6d;9,95
04f2e8da-aa3e-43b3-86e8-5ba6ed497ba5;100,85
04f2e8da-aa3e-43b3-86e8-5ba6ed497ba5;96,58
04f2e8da-aa3e-43b3-86e8-5ba6ed497ba5;104,4
04f2e8da-aa3e-43b3-86e8-5ba6ed497ba5;97,29
f6fb39f0-22ec-4b6b-bdf4-3852bbbc3cfb;10
f6fb39f0-22ec-4b6b-bdf4-3852bbbc3cfb;9,97
f6fb39f0-22ec-4b6b-bdf4-3852bbbc3cfb;10
f6fb39f0-22ec-4b6b-bdf4-3852bbbc3cfb;9,95
68b89d12-d665-493d-90b2-1b33cf6be199;95,28
68b89d12-d665-493d-90b2-1b33cf6be199;96,4
68b89d12-d665-493d-90b2-1b33cf6be199;104
68b89d12-d665-493d-90b2-1b33cf6be199;102,24
d439f362-d701-44d1-8a91-26618b24366f;10,04
d439f362-d701-44d1-8a91-26618b24366f;9,96
d439f362-d701-44d1-8a91-26618b24366f;9,98
d439f362-d701-44d1-8a91-26618b24366f;9,95
6fcf369e-5d8d-4ffb-9bc1-e7647f9f505e;95,56
6fcf369e-5d8d-4ffb-9bc1-e7647f9f505e;98,09
6fcf369e-5d8d-4ffb-9bc1-e7647f9f505e;96,09
6fcf369e-5d8d-4ffb-9bc1-e7647f9f505e;98,28
c8712b7e-0c4c-4010-9557-f0799dd27fbb;10
c8712b7e-0c4c-4010-9557-f0799dd27fbb;9,97
c8712b7e-0c4c-4010-9557-f0799dd27fbb;9,96
c8712b7e-0c4c-4010-9557-f0799dd27fbb;9,99
1689e898-2463-4264-ba6a-d3960c8643d6;95,58
1689e898-2463-4264-ba6a-d3960c8643d6;104,48
1689e898-2463-4264-ba6a-d3960c8643d6;104,36
1689e898-2463-4264-ba6a-d3960c8643d6;99,21
bd9ab602-f864-41fd-8de8-b320ff9c0f5b;10,02
bd9ab602-f864-41fd-8de8-b320ff9c0f5b;10,02
bd9ab602-f864-41fd-8de8-b320ff9c0f5b;9,97
bd9ab602-f864-41fd-8de8-b320ff9c0f5b;10,05
55aefbd1-4dda-475b-8236-3976c2dde4a9;500,54
55aefbd1-4dda-475b-8236-3976c2dde4a9;498,94
55aefbd1-4dda-475b-8236-3976c2dde4a9;499,91
55aefbd1-4dda-475b-8236-3976c2dde4a9;499,69
c068d874-47b5-4384-8839-eb6b74fdce72;498,41
c068d874-47b5-4384-8839-eb6b74fdce72;500,14
c068d874-47b5-4384-8839-eb6b74fdce72;499,87
c068d874-47b5-4384-8839-eb6b74fdce72;499,97
76bd3ef7-12b8-40d4-a5e4-5498d8081da0;498,32
76bd3ef7-12b8-40d4-a5e4-5498d8081da0;499,63
76bd3ef7-12b8-40d4-a5e4-5498d8081da0;498,61
76bd3ef7-12b8-40d4-a5e4-5498d8081da0;499,03
6cf32181-959a-4240-a37c-bae026a37db7;499,34
6cf32181-959a-4240-a37c-bae026a37db7;501,01
6cf32181-959a-4240-a37c-bae026a37db7;500,51
6cf32181-959a-4240-a37c-bae026a37db7;501,72
f8d52dce-ea5e-4f6a-810b-195ca5fc9909;501,11
f8d52dce-ea5e-4f6a-810b-195ca5fc9909;500,14
f8d52dce-ea5e-4f6a-810b-195ca5fc9909;499,93
f8d52dce-ea5e-4f6a-810b-195ca5fc9909;501,94
f9ea107a-d692-4fa2-9041-25e7bf45378d;499,07
f9ea107a-d692-4fa2-9041-25e7bf45378d;500,87
f9ea107a-d692-4fa2-9041-25e7bf45378d;500,17
f9ea107a-d692-4fa2-9041-25e7bf45378d;499,43
f7b99c91-92c7-4d9b-a846-eaf7d504a605;498,35
f7b99c91-92c7-4d9b-a846-eaf7d504a605;500,14
f7b99c91-92c7-4d9b-a846-eaf7d504a605;498,68
f7b99c91-92c7-4d9b-a846-eaf7d504a605;500,38
74134b56-4256-4821-bda2-0daf88bf8875;499,21
74134b56-4256-4821-bda2-0daf88bf8875;498,45
74134b56-4256-4821-bda2-0daf88bf8875;499,32
74134b56-4256-4821-bda2-0daf88bf8875;499,18
d9507476-9735-4605-b94a-23b70c383e89;501,78
d9507476-9735-4605-b94a-23b70c383e89;501,75
d9507476-9735-4605-b94a-23b70c383e89;498,35
d9507476-9735-4605-b94a-23b70c383e89;500,62
65448a2e-b457-4382-8f76-19e7e5ca6722;500,37
65448a2e-b457-4382-8f76-19e7e5ca6722;501,7
65448a2e-b457-4382-8f76-19e7e5ca6722;501,7
65448a2e-b457-4382-8f76-19e7e5ca6722;500,08
2e51a54e-d27f-4376-829e-6870f08916ab;501,36
2e51a54e-d27f-4376-829e-6870f08916ab;500,47
2e51a54e-d27f-4376-829e-6870f08916ab;499
2e51a54e-d27f-4376-829e-6870f08916ab;498,32
588a7633-a8f3-4453-b364-496b84b2219a;498,3
588a7633-a8f3-4453-b364-496b84b2219a;501,26
588a7633-a8f3-4453-b364-496b84b2219a;498,29
588a7633-a8f3-4453-b364-496b84b2219a;499,22
0127e272-af21-4e79-8c0d-dc026389b895;498,21
0127e272-af21-4e79-8c0d-dc026389b895;495,04
0127e272-af21-4e79-8c0d-dc026389b895;501,44
0127e272-af21-4e79-8c0d-dc026389b895;496,36
857814de-82b9-4220-abaf-eb28be476eff;497,53
857814de-82b9-4220-abaf-eb28be476eff;497,09
857814de-82b9-4220-abaf-eb28be476eff;501,96
857814de-82b9-4220-abaf-eb28be476eff;504,18
6a0bcdbf-15fd-40be-a86a-d5b3a8b00105;501,92
6a0bcdbf-15fd-40be-a86a-d5b3a8b00105;496,22
6a0bcdbf-15fd-40be-a86a-d5b3a8b00105;498,36
6a0bcdbf-15fd-40be-a86a-d5b3a8b00105;500,68
b188cc16-7d3f-473d-9414-232c60908365;498,64
b188cc16-7d3f-473d-9414-232c60908365;503,72
b188cc16-7d3f-473d-9414-232c60908365;496,9
b188cc16-7d3f-473d-9414-232c60908365;504,66
6cd6badf-cc40-4d3f-b375-f42e80d34bc8;495,77
6cd6badf-cc40-4d3f-b375-f42e80d34bc8;503,6
6cd6badf-cc40-4d3f-b375-f42e80d34bc8;498,11
6cd6badf-cc40-4d3f-b375-f42e80d34bc8;498,98
7789a5e4-a5a2-413e-81bd-987caee218a6;501,64
7789a5e4-a5a2-413e-81bd-987caee218a6;504,73
7789a5e4-a5a2-413e-81bd-987caee218a6;498,38
7789a5e4-a5a2-413e-81bd-987caee218a6;503,53
03c19cdf-359b-4b83-9130-d295db2213c7;501,1
03c19cdf-359b-4b83-9130-d295db2213c7;504,6
03c19cdf-359b-4b83-9130-d295db2213c7;496,45
03c19cdf-359b-4b83-9130-d295db2213c7;501,51
e40a7fbc-488d-492e-aafe-85a466000f4d;499,68
e40a7fbc-488d-492e-aafe-85a466000f4d;499,63
e40a7fbc-488d-492e-aafe-85a466000f4d;497,82
e40a7fbc-488d-492e-aafe-85a466000f4d;497,73
77dcd752-7018-42c6-baad-7a9c625312ff;499,62
77dcd752-7018-42c6-baad-7a9c625312ff;503,65
77dcd752-7018-42c6-baad-7a9c625312ff;497,75
77dcd752-7018-42c6-baad-7a9c625312ff;497,99
2a169a24-b340-4b05-8a24-3bcdbf38ed6d;499,69
2a169a24-b340-4b05-8a24-3bcdbf38ed6d;496,95
2a169a24-b340-4b05-8a24-3bcdbf38ed6d;495,41
2a169a24-b340-4b05-8a24-3bcdbf38ed6d;502,36
a028a268-6f53-4558-ab30-de46ebe64ff2;497,4
a028a268-6f53-4558-ab30-de46ebe64ff2;496,71
a028a268-6f53-4558-ab30-de46ebe64ff2;504,62
a028a268-6f53-4558-ab30-de46ebe64ff2;499,72
3892e0d2-5fc7-4ff4-abd6-8980608b11f8;500,88
3892e0d2-5fc7-4ff4-abd6-8980608b11f8;498,57
3892e0d2-5fc7-4ff4-abd6-8980608b11f8;496,57
3892e0d2-5fc7-4ff4-abd6-8980608b11f8;504,69
a22c2e10-c0dc-4118-a527-4c8d43ec3105;499,27
a22c2e10-c0dc-4118-a527-4c8d43ec3105;497,83
a22c2e10-c0dc-4118-a527-4c8d43ec3105;495,02
a22c2e10-c0dc-4118-a527-4c8d43ec3105;497,15
f8aa1fb2-bd5b-4a50-93d3-40938ca901b6;500,03
f8aa1fb2-bd5b-4a50-93d3-40938ca901b6;501,74
f8aa1fb2-bd5b-4a50-93d3-40938ca901b6;501,41
f8aa1fb2-bd5b-4a50-93d3-40938ca901b6;498,48
81c970e7-9b0d-4218-aadf-2f365edd9b9a;501,67
81c970e7-9b0d-4218-aadf-2f365edd9b9a;502,91
81c970e7-9b0d-4218-aadf-2f365edd9b9a;500,26
81c970e7-9b0d-4218-aadf-2f365edd9b9a;497,93
9bbf903d-b366-44a5-8443-d666bfe5903f;495,64
9bbf903d-b366-44a5-8443-d666bfe5903f;495,45
9bbf903d-b366-44a5-8443-d666bfe5903f;499,49
9bbf903d-b366-44a5-8443-d666bfe5903f;497,3
830baa2b-8c3c-4658-9d4b-9bbf900dfc51;503,39
830baa2b-8c3c-4658-9d4b-9bbf900dfc51;495,63
830baa2b-8c3c-4658-9d4b-9bbf900dfc51;496,06
